"place_id","place_name","image_url"
505,"Maharaja Bir Bikram College Lake","/images/places/maharaja-bir-bikram-college-lake.jpg"
506,"Venuban Vihar","/images/places/venuban-vihar.jpg"
507,"Chittorgarh Tourist Centre","/images/places/chittorgarh-tourist-centre.jpg"
508,"Tepania Eco Park","/images/places/tepania-eco-park.jpg"
509,"Debtamura","/images/places/debtamura.jpg"
510,"Matabari","/images/places/matabari.jpg"
511,"Boxanagar","/images/places/boxanagar.jpg"
512,"Kamalasagar","/images/places/kamalasagar.jpg"
513,"Rose Valley Park","/images/places/rose-valley-park.jpg"
514,"Gedu Mia's Mosque","/images/places/gedu-mias-mosque.jpg"
515,"Agra","/images/places/agra.jpg"
516,"Taj Mahal","/images/places/taj-mahal.jpg"
517,"Varanasi","/images/places/varanasi.jpg"
518,"Ayodhya","/images/places/ayodhya.jpg"
519,"Lucknow","/images/places/lucknow.jpg"
520,"Mathura","/images/places/mathura.jpg"
521,"Vrindavan","/images/places/vrindavan.jpg"
522,"Fatehpur Sikri","/images/places/fatehpur-sikri.jpg"
523,"Sarnath","/images/places/sarnath.jpg"
524,"Prayagraj","/images/places/prayagraj.jpg"
525,"Jhansi","/images/places/jhansi.jpg"
526,"Chitrakoot","/images/places/chitrakoot.jpg"
527,"Kushinagar","/images/places/kushinagar.jpg"
528,"Dudhwa National Park","/images/places/dudhwa-national-park.jpg"
529,"Kanpur","/images/places/kanpur.jpg"
530,"Meerut","/images/places/meerut.jpg"
531,"Vindhyachal","/images/places/vindhyachal.jpg"
532,"Barsana","/images/places/barsana.jpg"
533,"Agra Fort","/images/places/agra-fort.jpg"
534,"Bara Imambara","/images/places/bara-imambara.jpg"
535,"Nainital","/images/places/nainital.jpg"
536,"Mussoorie","/images/places/mussoorie.jpg"
537,"Rishikesh","/images/places/rishikesh.jpg"
538,"Haridwar","/images/places/haridwar.jpg"
539,"Kedarnath","/images/places/kedarnath.jpg"
540,"Badrinath","/images/places/badrinath.jpg"
541,"Valley of Flowers","/images/places/valley-of-flowers.jpg"
542,"Auli","/images/places/auli.jpg"
543,"Dehradun","/images/places/dehradun.jpg"
544,"Jim Corbett National Park","/images/places/jim-corbett-national-park.jpg"
545,"Ranikhet","/images/places/ranikhet.jpg"
546,"Almora","/images/places/almora.jpg"
547,"Kausani","/images/places/kausani.jpg"
548,"Chopta","/images/places/chopta.jpg"
549,"Mukteshwar","/images/places/mukteshwar.jpg"
550,"Dhanaulti","/images/places/dhanaulti.jpg"
551,"Lansdowne","/images/places/lansdowne.jpg"
552,"Pithoragarh","/images/places/pithoragarh.jpg"
553,"Tehri Lake","/images/places/tehri-lake.jpg"
554,"Hemkund Sahib","/images/places/hemkund-sahib.jpg"
555,"Kolkata","/images/places/kolkata.jpg"
556,"Darjeeling","/images/places/darjeeling.jpg"
557,"Siliguri","/images/places/siliguri.jpg"
558,"Kalimpong","/images/places/kalimpong.jpg"
559,"Digha","/images/places/digha.jpg"
560,"Sundarbans National Park","/images/places/sundarbans-national-park.jpg"
561,"Howrah Bridge","/images/places/howrah-bridge.jpg"
562,"Victoria Memorial","/images/places/victoria-memorial.jpg"
563,"Indian Museum","/images/places/indian-museum.jpg"
564,"Dakshineswar Kali Temple","/images/places/dakshineswar-kali-temple.jpg"
565,"Belur Math","/images/places/belur-math.jpg"
566,"Bishnupur","/images/places/bishnupur.jpg"
567,"Shantiniketan","/images/places/shantiniketan.jpg"
568,"Murshidabad","/images/places/murshidabad.jpg"
569,"Hazarduari Palace","/images/places/hazarduari-palace.jpg"
570,"Dooars","/images/places/dooars.jpg"
571,"Buxa Tiger Reserve","/images/places/buxa-tiger-reserve.jpg"
572,"Mirik","/images/places/mirik.jpg"
573,"Kurseong","/images/places/kurseong.jpg"
574,"Ganga Sagar","/images/places/ganga-sagar.jpg"
575,"Port Blair","/images/places/port-blair.jpg"
576,"Cellular Jail","/images/places/cellular-jail.jpg"
577,"Corbyn's Cove Beach","/images/places/corbyns-cove-beach.jpg"
578,"Ross Island","/images/places/ross-island.webp"
579,"North Bay Island","/images/places/north-bay-island.jpg"
580,"Havelock Island (Swaraj Dweep)","/images/places/havelock-island-swaraj-dweep.jpg"
581,"Radhanagar Beach","/images/places/radhanagar-beach.jpg"
582,"Elephant Beach","/images/places/elephant-beach.webp"
583,"Kalapathar Beach","/images/places/kalapathar-beach.jpg"
584,"Neil Island (Shaheed Dweep)","/images/places/neil-island-shaheed-dweep.jpg"
585,"Bharatpur Beach","/images/places/bharatpur-beach.jpg"
586,"Laxmanpur Beach","/images/places/laxmanpur-beach.jpg"
587,"Chidiya Tapu","/images/places/chidiya-tapu.jpg"
588,"Mount Harriet National Park","/images/places/mount-harriet-national-park.webp"
589,"Baratang Island","/images/places/baratang-island.jpg"
590,"Limestone Caves, Baratang","/images/places/limestone-caves-baratang.webp"
591,"Mud Volcanoes, Baratang","/images/places/mud-volcanoes-baratang.webp"
592,"Long Island","/images/places/long-island.webp"
593,"Diglipur","/images/places/diglipur.webp"
594,"Saddle Peak National Park","/images/places/saddle-peak-national-park.jpg"
595,"Rock Garden","/images/places/rock-garden.jpg"
596,"Sukhna Lake","/images/places/sukhna-lake.jpg"
597,"Rose Garden","/images/places/rose-garden.jpg"
598,"Capitol Complex","/images/places/capitol-complex.jpg"
599,"Government Museum and Art Gallery","/images/places/government-museum-and-art-gallery.jpg"
600,"Le Corbusier Centre","/images/places/le-corbusier-centre.jpg"
601,"Pinjore Gardens","/images/places/pinjore-gardens.jpg"
602,"Sukhna Wildlife Sanctuary","/images/places/sukhna-wildlife-sanctuary.jpg"
603,"Japanese Garden","/images/places/japanese-garden.jpg"
604,"Terraced Garden","/images/places/terraced-garden.jpg"
605,"Leisure Valley","/images/places/leisure-valley.jpg"
606,"International Dolls Museum","/images/places/international-dolls-museum.jpg"
607,"Chhatbir Zoo","/images/places/chhatbir-zoo.jpg"
608,"Elante Mall","/images/places/elante-mall.jpg"
609,"Garden of Fragrance","/images/places/garden-of-fragrance.jpg"
610,"Cactus Garden, Panchkula","/images/places/cactus-garden-panchkula.jpg"
611,"Nada Sahib Gurudwara","/images/places/nada-sahib-gurudwara.jpg"
612,"Bougainvillea Garden","/images/places/bougainvillea-garden.jpg"
613,"Shanti Kunj","/images/places/shanti-kunj.jpg"
614,"Fitness Trails, Sukhna Lake","/images/places/fitness-trails-sukhna-lake.jpg"
615,"Daman","/images/places/daman.jpg"
616,"Diu","/images/places/diu.jpg"
617,"Silvassa","/images/places/silvassa.avif"
618,"Devka Beach","/images/places/devka-beach.jpg"
619,"Jampore Beach","/images/places/jampore-beach.jpg"
620,"Nagoa Beach","/images/places/nagoa-beach.avif"
621,"Ghogla Beach","/images/places/ghogla-beach.jpg"
622,"Diu Fort","/images/places/diu-fort.jpg"
623,"St. Paul's Church","/images/places/st-pauls-church.jpg"
624,"Naida Caves","/images/places/naida-caves.jpg"
625,"INS Khukri Memorial","/images/places/ins-khukri-memorial.jpg"
626,"Daman Fort","/images/places/daman-fort.jpg"
627,"Moti Daman Fort","/images/places/moti-daman-fort.jpg"
628,"St. Jerome Fort","/images/places/st-jerome-fort.jpg"
629,"Dominican Monastery","/images/places/dominican-monastery.jpg"
630,"Gomatimata Beach","/images/places/gomatimata-beach.jpg"
631,"Vanganga Lake Garden","/images/places/vanganga-lake-garden.jpg"
632,"Tribal Museum, Silvassa","/images/places/tribal-museum-silvassa.jpg"
633,"Hirwa Van Garden","/images/places/hirwa-van-garden.jpg"
634,"Lion Safari Wildlife Park","/images/places/lion-safari-wildlife-park.jpg"
635,"India Gate","/images/places/india-gate.jpg"
636,"Red Fort","/images/places/red-fort.jpg"
637,"Qutub Minar","/images/places/qutub-minar.jpg"
638,"Humayun's Tomb","/images/places/humayuns-tomb.webp"
639,"Lotus Temple","/images/places/lotus-temple.jpg"
640,"Akshardham Temple","/images/places/akshardham-temple.jpg"
641,"Jama Masjid","/images/places/jama-masjid.jpg"
642,"Gurudwara Bangla Sahib","/images/places/gurudwara-bangla-sahib.jpg"
643,"Rashtrapati Bhavan","/images/places/rashtrapati-bhavan.webp"
644,"Parliament House","/images/places/parliament-house.webp"
645,"Raj Ghat","/images/places/raj-ghat.jpg"
646,"National Museum","/images/places/national-museum.jpg"
647,"National Gallery of Modern Art","/images/places/national-gallery-of-modern-art.jpg"
648,"Purana Qila","/images/places/purana-qila.jpg"
649,"Lodhi Garden","/images/places/lodhi-garden.jpg"
650,"Jantar Mantar","/images/places/jantar-mantar.jpg"
651,"Agrasen ki Baoli","/images/places/agrasen-ki-baoli.jpg"
652,"Dilli Haat","/images/places/dilli-haat.jpg"
653,"National Zoological Park","/images/places/national-zoological-park.jpg"
654,"Connaught Place","/images/places/connaught-place.jpg"
655,"Srinagar","/images/places/srinagar.jpg"
656,"Dal Lake","/images/places/dal-lake.jpg"
657,"Mughal Gardens","/images/places/mughal-gardens.jpg"
658,"Nishat Bagh","/images/places/nishat-bagh.jpg"
659,"Shalimar Bagh","/images/places/shalimar-bagh.jpg"
660,"Gulmarg","/images/places/gulmarg.jpg"
661,"Pahalgam","/images/places/pahalgam.jpg"
662,"Sonamarg","/images/places/sonamarg.jpg"
663,"Betaab Valley","/images/places/betaab-valley.jpg"
664,"Aru Valley","/images/places/aru-valley.jpg"
665,"Doodhpathri","/images/places/doodhpathri.jpg"
666,"Yusmarg","/images/places/yusmarg.jpg"
667,"Vaishno Devi","/images/places/vaishno-devi.jpg"
668,"Jammu","/images/places/jammu.jpg"
669,"Patnitop","/images/places/patnitop.jpg"
670,"Sanasar","/images/places/sanasar.jpg"
671,"Aharbal Waterfall","/images/places/aharbal-waterfall.jpg"
672,"Bangus Valley","/images/places/bangus-valley.png"
673,"Dachigam National Park","/images/places/dachigam-national-park.jpg"
674,"Wular Lake","/images/places/wular-lake.jpg"
675,"Leh","/images/places/leh.webp"
676,"Pangong Lake","/images/places/pangong-lake.avif"
677,"Nubra Valley","/images/places/nubra-valley.jpg"
678,"Khardung La","/images/places/khardung-la.jpg"
679,"Shanti Stupa","/images/places/shanti-stupa.jpg"
680,"Leh Palace","/images/places/leh-palace.jpg"
681,"Thiksey Monastery","/images/places/thiksey-monastery.jpg"
682,"Hemis Monastery","/images/places/hemis-monastery.jpg"
683,"Shey Palace","/images/places/shey-palace.jpg"
684,"Magnetic Hill","/images/places/magnetic-hill.webp"
685,"Gurudwara Pathar Sahib","/images/places/gurudwara-pathar-sahib.jpg"
686,"Alchi Monastery","/images/places/alchi-monastery.avif"
687,"Lamayuru","/images/places/lamayuru.jpg"
688,"Tso Moriri","/images/places/tso-moriri.jpg"
689,"Tso Kar","/images/places/tso-kar.jpg"
690,"Diskit Monastery","/images/places/diskit-monastery.jpg"
691,"Hunder","/images/places/hunder.jpg"
692,"Zanskar Valley","/images/places/zanskar-valley.jpg"
693,"Khalsar","/images/places/khalsar.webp"
694,"Hanle","/images/places/hanle.avif"
695,"Kavaratti","/images/places/kavaratti.jpg"
696,"Agatti Island","/images/places/agatti-island.jpg"
697,"Bangaram Island","/images/places/bangaram-island.jpg"
698,"Kadmat Island","/images/places/kadmat-island.jpg"
699,"Kalpeni Island","/images/places/kalpeni-island.jpg"
700,"Minicoy Island","/images/places/minicoy-island.avif"
701,"Bangaram Beach","/images/places/bangaram-beach.jpg"
702,"Agatti Beach","/images/places/agatti-beach.webp"
703,"Kavaratti Beach","/images/places/kavaratti-beach.jpg"
704,"Kadmat Beach","/images/places/kadmat-beach.jpg"
705,"Minicoy Lighthouse","/images/places/minicoy-lighthouse.jpg"
706,"Kavaratti Aquarium","/images/places/kavaratti-aquarium.jpg"
707,"Marine Aquarium, Kavaratti","/images/places/marine-aquarium-kavaratti.jpg"
708,"Kalpeni Lagoon","/images/places/kalpeni-lagoon.jpg"
709,"Thinnakara Island","/images/places/thinnakara-island.jpg"
710,"Parali Island","/images/places/parali-island.jpg"
711,"Suheli Islands","/images/places/suheli-islands.jpg"
712,"Bitra Island","/images/places/bitra-island.webp"
713,"Andrott Island","/images/places/andrott-island.jpg"
714,"Amini Island","/images/places/amini-island.jpg"
715,"Puducherry City","/images/places/puducherry-city.jpg"
716,"Promenade Beach","/images/places/promenade-beach.jpg"
717,"Sri Aurobindo Ashram","/images/places/sri-aurobindo-ashram.jpg"
718,"Auroville","/images/places/auroville.jpg"
719,"Matrimandir","/images/places/matrimandir.jpg"
720,"Paradise Beach","/images/places/paradise-beach.jpg"
721,"Serenity Beach","/images/places/serenity-beach.jpg"
722,"Auroville Beach","/images/places/auroville-beach.jpg"
723,"Basilica of the Sacred Heart of Jesus","/images/places/basilica-of-the-sacred-heart-of-jesus.jpg"
724,"French Quarter","/images/places/french-quarter.jpg"
725,"White Town","/images/places/white-town.jpg"
726,"Arikamedu","/images/places/arikamedu.jpg"
727,"Pondicherry Museum","/images/places/pondicherry-museum.jpg"
728,"Bharati Park","/images/places/bharati-park.jpg"
729,"Botanical Garden","/images/places/botanical-garden.jpg"
730,"Chunnambar Boat House","/images/places/chunnambar-boat-house.jpg"
731,"Manakula Vinayagar Temple","/images/places/manakula-vinayagar-temple.jpg"
732,"Immaculate Conception Cathedral","/images/places/immaculate-conception-cathedral.jpg"
733,"Gingee Fort","/images/places/gingee-fort.jpg"
734,"Ousteri Lake","/images/places/ousteri-lake.jpg"
